2025-10-11 15:23:56 EEST | INFO     | trading_bot | Database initialized at data/trading_bot.db
2025-10-11 15:25:02 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SXPUSDT 15m
2025-10-11 15:25:02 EEST | INFO     | trading_bot | Saved 1 klines for SXPUSDT 15m
2025-10-11 15:25:02 EEST | INFO     | trading_bot |   [2/4] 🔄 SXPUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:02 EEST | INFO     | trading_bot | Downloading historical klines for SXPUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:02.194652+00:00 (1 days)
2025-10-11 15:25:02 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SXPUSDT 1h
2025-10-11 15:25:02 EEST | INFO     | trading_bot | Saved 0 klines for SXPUSDT 1h
2025-10-11 15:25:02 EEST | INFO     | trading_bot |   [3/4] 🔄 SXPUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:02 EEST | INFO     | trading_bot | Downloading historical klines for SXPUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:02.194652+00:00 (1 days)
2025-10-11 15:25:03 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SXPUSDT 4h
2025-10-11 15:25:03 EEST | INFO     | trading_bot | Saved 0 klines for SXPUSDT 4h
2025-10-11 15:25:03 EEST | INFO     | trading_bot |   [4/4] 🔄 SXPUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:03 EEST | INFO     | trading_bot | Downloading historical klines for SXPUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:02.194652+00:00 (1 days)
2025-10-11 15:25:03 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SXPUSDT 1d
2025-10-11 15:25:03 EEST | INFO     | trading_bot | Saved 0 klines for SXPUSDT 1d
2025-10-11 15:25:03 EEST | INFO     | trading_bot | ✓ SXPUSDT loaded and ready for analysis
2025-10-11 15:25:03 EEST | INFO     | trading_bot | ✅ SXPUSDT ready for analysis (31 symbols analyzing)
2025-10-11 15:25:03 EEST | INFO     | trading_bot | [32/439] Checking KAVAUSDT... (7.3%)
2025-10-11 15:25:03 EEST | INFO     | trading_bot |   [1/4] 🔄 KAVAUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:03 EEST | INFO     | trading_bot | Downloading historical klines for KAVAUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:03.673161+00:00 (1 days)
2025-10-11 15:25:03 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - KAVAUSDT 15m
2025-10-11 15:25:03 EEST | INFO     | trading_bot | Saved 1 klines for KAVAUSDT 15m
2025-10-11 15:25:04 EEST | INFO     | trading_bot |   [2/4] 🔄 KAVAUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:04 EEST | INFO     | trading_bot | Downloading historical klines for KAVAUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:03.673161+00:00 (1 days)
2025-10-11 15:25:04 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - KAVAUSDT 1h
2025-10-11 15:25:04 EEST | INFO     | trading_bot | Saved 0 klines for KAVAUSDT 1h
2025-10-11 15:25:04 EEST | INFO     | trading_bot |   [3/4] 🔄 KAVAUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:04 EEST | INFO     | trading_bot | Downloading historical klines for KAVAUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:03.673161+00:00 (1 days)
2025-10-11 15:25:04 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - KAVAUSDT 4h
2025-10-11 15:25:04 EEST | INFO     | trading_bot | Saved 0 klines for KAVAUSDT 4h
2025-10-11 15:25:04 EEST | INFO     | trading_bot |   [4/4] 🔄 KAVAUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:04 EEST | INFO     | trading_bot | Downloading historical klines for KAVAUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:03.673161+00:00 (1 days)
2025-10-11 15:25:05 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - KAVAUSDT 1d
2025-10-11 15:25:05 EEST | INFO     | trading_bot | Saved 0 klines for KAVAUSDT 1d
2025-10-11 15:25:05 EEST | INFO     | trading_bot | ✓ KAVAUSDT loaded and ready for analysis
2025-10-11 15:25:05 EEST | INFO     | trading_bot | ✅ KAVAUSDT ready for analysis (32 symbols analyzing)
2025-10-11 15:25:05 EEST | INFO     | trading_bot | [33/439] Checking BANDUSDT... (7.5%)
2025-10-11 15:25:05 EEST | INFO     | trading_bot |   [1/4] 🔄 BANDUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:05 EEST | INFO     | trading_bot | Downloading historical klines for BANDUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:05.187794+00:00 (1 days)
2025-10-11 15:25:05 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BANDUSDT 15m
2025-10-11 15:25:05 EEST | INFO     | trading_bot | Saved 1 klines for BANDUSDT 15m
2025-10-11 15:25:05 EEST | INFO     | trading_bot |   [2/4] 🔄 BANDUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:05 EEST | INFO     | trading_bot | Downloading historical klines for BANDUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:05.187794+00:00 (1 days)
2025-10-11 15:25:05 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BANDUSDT 1h
2025-10-11 15:25:05 EEST | INFO     | trading_bot | Saved 0 klines for BANDUSDT 1h
2025-10-11 15:25:05 EEST | INFO     | trading_bot |   [3/4] 🔄 BANDUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:05 EEST | INFO     | trading_bot | Downloading historical klines for BANDUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:05.187794+00:00 (1 days)
2025-10-11 15:25:06 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BANDUSDT 4h
2025-10-11 15:25:06 EEST | INFO     | trading_bot | Saved 0 klines for BANDUSDT 4h
2025-10-11 15:25:06 EEST | INFO     | trading_bot |   [4/4] 🔄 BANDUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:06 EEST | INFO     | trading_bot | Downloading historical klines for BANDUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:05.187794+00:00 (1 days)
2025-10-11 15:25:06 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BANDUSDT 1d
2025-10-11 15:25:06 EEST | INFO     | trading_bot | Saved 0 klines for BANDUSDT 1d
2025-10-11 15:25:06 EEST | INFO     | trading_bot | ✓ BANDUSDT loaded and ready for analysis
2025-10-11 15:25:06 EEST | INFO     | trading_bot | ✅ BANDUSDT ready for analysis (33 symbols analyzing)
2025-10-11 15:25:06 EEST | INFO     | trading_bot | [34/439] Checking RLCUSDT... (7.7%)
2025-10-11 15:25:06 EEST | INFO     | trading_bot |   [1/4] 🔄 RLCUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:06 EEST | INFO     | trading_bot | Downloading historical klines for RLCUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:06.656260+00:00 (1 days)
2025-10-11 15:25:06 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RLCUSDT 15m
2025-10-11 15:25:06 EEST | INFO     | trading_bot | Saved 1 klines for RLCUSDT 15m
2025-10-11 15:25:07 EEST | INFO     | trading_bot |   [2/4] 🔄 RLCUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:07 EEST | INFO     | trading_bot | Downloading historical klines for RLCUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:06.656260+00:00 (1 days)
2025-10-11 15:25:07 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RLCUSDT 1h
2025-10-11 15:25:07 EEST | INFO     | trading_bot | Saved 0 klines for RLCUSDT 1h
2025-10-11 15:25:07 EEST | INFO     | trading_bot |   [3/4] 🔄 RLCUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:07 EEST | INFO     | trading_bot | Downloading historical klines for RLCUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:06.656260+00:00 (1 days)
2025-10-11 15:25:07 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RLCUSDT 4h
2025-10-11 15:25:07 EEST | INFO     | trading_bot | Saved 0 klines for RLCUSDT 4h
2025-10-11 15:25:07 EEST | INFO     | trading_bot |   [4/4] 🔄 RLCUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:07 EEST | INFO     | trading_bot | Downloading historical klines for RLCUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:06.656260+00:00 (1 days)
2025-10-11 15:25:08 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RLCUSDT 1d
2025-10-11 15:25:08 EEST | INFO     | trading_bot | Saved 0 klines for RLCUSDT 1d
2025-10-11 15:25:08 EEST | INFO     | trading_bot | ✓ RLCUSDT loaded and ready for analysis
2025-10-11 15:25:08 EEST | INFO     | trading_bot | ✅ RLCUSDT ready for analysis (34 symbols analyzing)
2025-10-11 15:25:08 EEST | INFO     | trading_bot | [35/439] Checking SNXUSDT... (8.0%)
2025-10-11 15:25:08 EEST | INFO     | trading_bot |   [1/4] 🔄 SNXUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:08 EEST | INFO     | trading_bot | Downloading historical klines for SNXUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:08.175195+00:00 (1 days)
2025-10-11 15:25:08 EEST | INFO     | trading_bot | 📊 Loading: 34/439 (7.7%) | Queue: 0 ready | Ready: 34 symbols | Failed: 0 | 15 strategies | 0 signals | Rate: 12.6%
2025-10-11 15:25:08 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SNXUSDT 15m
2025-10-11 15:25:08 EEST | INFO     | trading_bot | Saved 1 klines for SNXUSDT 15m
2025-10-11 15:25:08 EEST | INFO     | trading_bot |   [2/4] 🔄 SNXUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:08 EEST | INFO     | trading_bot | Downloading historical klines for SNXUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:08.175195+00:00 (1 days)
2025-10-11 15:25:08 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SNXUSDT 1h
2025-10-11 15:25:08 EEST | INFO     | trading_bot | Saved 0 klines for SNXUSDT 1h
2025-10-11 15:25:08 EEST | INFO     | trading_bot |   [3/4] 🔄 SNXUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:08 EEST | INFO     | trading_bot | Downloading historical klines for SNXUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:08.175195+00:00 (1 days)
2025-10-11 15:25:09 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SNXUSDT 4h
2025-10-11 15:25:09 EEST | INFO     | trading_bot | Saved 0 klines for SNXUSDT 4h
2025-10-11 15:25:09 EEST | INFO     | trading_bot |   [4/4] 🔄 SNXUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:09 EEST | INFO     | trading_bot | Downloading historical klines for SNXUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:08.175195+00:00 (1 days)
2025-10-11 15:25:09 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SNXUSDT 1d
2025-10-11 15:25:09 EEST | INFO     | trading_bot | Saved 0 klines for SNXUSDT 1d
2025-10-11 15:25:09 EEST | INFO     | trading_bot | ✓ SNXUSDT loaded and ready for analysis
2025-10-11 15:25:09 EEST | INFO     | trading_bot | ✅ SNXUSDT ready for analysis (35 symbols analyzing)
2025-10-11 15:25:09 EEST | INFO     | trading_bot | [36/439] Checking DOTUSDT... (8.2%)
2025-10-11 15:25:09 EEST | INFO     | trading_bot |   [1/4] 🔄 DOTUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:09 EEST | INFO     | trading_bot | Downloading historical klines for DOTUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:09.628805+00:00 (1 days)
2025-10-11 15:25:09 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DOTUSDT 15m
2025-10-11 15:25:09 EEST | INFO     | trading_bot | Saved 1 klines for DOTUSDT 15m
2025-10-11 15:25:10 EEST | INFO     | trading_bot |   [2/4] 🔄 DOTUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:10 EEST | INFO     | trading_bot | Downloading historical klines for DOTUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:09.628805+00:00 (1 days)
2025-10-11 15:25:10 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DOTUSDT 1h
2025-10-11 15:25:10 EEST | INFO     | trading_bot | Saved 0 klines for DOTUSDT 1h
2025-10-11 15:25:10 EEST | INFO     | trading_bot |   [3/4] 🔄 DOTUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:10 EEST | INFO     | trading_bot | Downloading historical klines for DOTUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:09.628805+00:00 (1 days)
2025-10-11 15:25:10 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DOTUSDT 4h
2025-10-11 15:25:10 EEST | INFO     | trading_bot | Saved 0 klines for DOTUSDT 4h
2025-10-11 15:25:10 EEST | INFO     | trading_bot |   [4/4] 🔄 DOTUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:10 EEST | INFO     | trading_bot | Downloading historical klines for DOTUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:09.628805+00:00 (1 days)
2025-10-11 15:25:11 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - DOTUSDT 1d
2025-10-11 15:25:11 EEST | INFO     | trading_bot | Saved 0 klines for DOTUSDT 1d
2025-10-11 15:25:11 EEST | INFO     | trading_bot | ✓ DOTUSDT loaded and ready for analysis
2025-10-11 15:25:11 EEST | INFO     | trading_bot | ✅ DOTUSDT ready for analysis (36 symbols analyzing)
2025-10-11 15:25:11 EEST | INFO     | trading_bot | [37/439] Checking YFIUSDT... (8.4%)
2025-10-11 15:25:11 EEST | INFO     | trading_bot |   [1/4] 🔄 YFIUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:11 EEST | INFO     | trading_bot | Downloading historical klines for YFIUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:11.142462+00:00 (1 days)
2025-10-11 15:25:11 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - YFIUSDT 15m
2025-10-11 15:25:11 EEST | INFO     | trading_bot | Saved 1 klines for YFIUSDT 15m
2025-10-11 15:25:11 EEST | INFO     | trading_bot |   [2/4] 🔄 YFIUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:11 EEST | INFO     | trading_bot | Downloading historical klines for YFIUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:11.142462+00:00 (1 days)
2025-10-11 15:25:11 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - YFIUSDT 1h
2025-10-11 15:25:11 EEST | INFO     | trading_bot | Saved 0 klines for YFIUSDT 1h
2025-10-11 15:25:11 EEST | INFO     | trading_bot |   [3/4] 🔄 YFIUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:11 EEST | INFO     | trading_bot | Downloading historical klines for YFIUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:11.142462+00:00 (1 days)
2025-10-11 15:25:12 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - YFIUSDT 4h
2025-10-11 15:25:12 EEST | INFO     | trading_bot | Saved 0 klines for YFIUSDT 4h
2025-10-11 15:25:12 EEST | INFO     | trading_bot |   [4/4] 🔄 YFIUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:12 EEST | INFO     | trading_bot | Downloading historical klines for YFIUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:11.142462+00:00 (1 days)
2025-10-11 15:25:12 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - YFIUSDT 1d
2025-10-11 15:25:12 EEST | INFO     | trading_bot | Saved 0 klines for YFIUSDT 1d
2025-10-11 15:25:12 EEST | INFO     | trading_bot | ✓ YFIUSDT loaded and ready for analysis
2025-10-11 15:25:12 EEST | INFO     | trading_bot | ✅ YFIUSDT ready for analysis (37 symbols analyzing)
2025-10-11 15:25:12 EEST | INFO     | trading_bot | [38/439] Checking CRVUSDT... (8.7%)
2025-10-11 15:25:12 EEST | INFO     | trading_bot |   [1/4] 🔄 CRVUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:12 EEST | INFO     | trading_bot | Downloading historical klines for CRVUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:12.659301+00:00 (1 days)
2025-10-11 15:25:12 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CRVUSDT 15m
2025-10-11 15:25:12 EEST | INFO     | trading_bot | Saved 1 klines for CRVUSDT 15m
2025-10-11 15:25:13 EEST | INFO     | trading_bot |   [2/4] 🔄 CRVUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:13 EEST | INFO     | trading_bot | Downloading historical klines for CRVUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:12.659301+00:00 (1 days)
2025-10-11 15:25:13 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CRVUSDT 1h
2025-10-11 15:25:13 EEST | INFO     | trading_bot | Saved 0 klines for CRVUSDT 1h
2025-10-11 15:25:13 EEST | INFO     | trading_bot |   [3/4] 🔄 CRVUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:13 EEST | INFO     | trading_bot | Downloading historical klines for CRVUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:12.659301+00:00 (1 days)
2025-10-11 15:25:13 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CRVUSDT 4h
2025-10-11 15:25:13 EEST | INFO     | trading_bot | Saved 0 klines for CRVUSDT 4h
2025-10-11 15:25:13 EEST | INFO     | trading_bot |   [4/4] 🔄 CRVUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:13 EEST | INFO     | trading_bot | Downloading historical klines for CRVUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:12.659301+00:00 (1 days)
2025-10-11 15:25:14 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CRVUSDT 1d
2025-10-11 15:25:14 EEST | INFO     | trading_bot | Saved 0 klines for CRVUSDT 1d
2025-10-11 15:25:14 EEST | INFO     | trading_bot | ✓ CRVUSDT loaded and ready for analysis
2025-10-11 15:25:14 EEST | INFO     | trading_bot | ✅ CRVUSDT ready for analysis (38 symbols analyzing)
2025-10-11 15:25:14 EEST | INFO     | trading_bot | [39/439] Checking TRBUSDT... (8.9%)
2025-10-11 15:25:14 EEST | INFO     | trading_bot |   [1/4] 🔄 TRBUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:14 EEST | INFO     | trading_bot | Downloading historical klines for TRBUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:14.160548+00:00 (1 days)
2025-10-11 15:25:14 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - TRBUSDT 15m
2025-10-11 15:25:14 EEST | INFO     | trading_bot | Saved 1 klines for TRBUSDT 15m
2025-10-11 15:25:14 EEST | INFO     | trading_bot |   [2/4] 🔄 TRBUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:14 EEST | INFO     | trading_bot | Downloading historical klines for TRBUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:14.160548+00:00 (1 days)
2025-10-11 15:25:14 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - TRBUSDT 1h
2025-10-11 15:25:14 EEST | INFO     | trading_bot | Saved 0 klines for TRBUSDT 1h
2025-10-11 15:25:14 EEST | INFO     | trading_bot |   [3/4] 🔄 TRBUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:14 EEST | INFO     | trading_bot | Downloading historical klines for TRBUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:14.160548+00:00 (1 days)
2025-10-11 15:25:15 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - TRBUSDT 4h
2025-10-11 15:25:15 EEST | INFO     | trading_bot | Saved 0 klines for TRBUSDT 4h
2025-10-11 15:25:15 EEST | INFO     | trading_bot |   [4/4] 🔄 TRBUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:25:15 EEST | INFO     | trading_bot | Downloading historical klines for TRBUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:25:14.160548+00:00 (1 days)
2025-10-11 15:25:15 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - TRBUSDT 1d
2025-10-11 15:25:15 EEST | INFO     | trading_bot | Saved 0 klines for TRBUSDT 1d
2025-10-11 15:25:15 EEST | INFO     | trading_bot | ✓ TRBUSDT loaded and ready for analysis
2025-10-11 15:25:15 EEST | INFO     | trading_bot | ✅ TRBUSDT ready for analysis (39 symbols analyzing)
2025-10-11 15:25:15 EEST | INFO     | trading_bot | [40/439] Checking RUNEUSDT... (9.1%)
2025-10-11 15:25:15 EEST | INFO     | trading_bot |   [1/4] 🔄 RUNEUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:25:15 EEST | INFO     | trading_bot | Downloading historical klines for RUNEUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:25:15.627051+00:00 (1 days)
2025-10-11 15:25:15 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RUNEUSDT 15m
