2025-10-15 08:08:15 EEST | INFO     | 🔍 АНАЛИЗ: RUNEUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:08:16 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:28:09 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:28:14 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:28:14 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:28:14 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:28:14 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:28:14 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:28:14 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:28:19 EEST | DEBUG    |     ❌ Объем низкий: 0.88x < 1.5x
2025-10-15 08:28:19 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:28:19 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:28:19 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:28:19 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:28:19 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:28:19 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:28:19 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:28:19 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:28:19 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:28:20 EEST | INFO     | 
================================================================================
2025-10-15 08:28:20 EEST | INFO     | 🔍 АНАЛИЗ: CAKEUSDT | Режим: TREND | Bias: bullish
2025-10-15 08:28:20 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:28:20 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:28:20 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:28:20 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:28:20 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:28:20 EEST | DEBUG    |     ❌ Объем низкий: 0.32x < 0.72x (адаптивный)
2025-10-15 08:28:20 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:28:20 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (9.6 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (10.4 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (11.1 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (11.4 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (11.5 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (12.0 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (12.6 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (12.5 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (12.5 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (11.7 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (11.6 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (11.4 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (11.4 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (11.7 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (11.8 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (12.9 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (14.5 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (15.9 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (17.1 < 20)
2025-10-15 08:28:20 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:28:20 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:28:20 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:28:20 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:28:20 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:28:20 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:28:25 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:28:25 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:28:25 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:28:25 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:28:25 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:28:25 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:28:30 EEST | DEBUG    |     ❌ Объем низкий: 1.20x < 1.5x
2025-10-15 08:28:30 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:28:30 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:28:30 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:28:30 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:28:30 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:28:30 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:28:30 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:28:30 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:28:30 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:28:31 EEST | INFO     | 
================================================================================
2025-10-15 08:28:31 EEST | INFO     | 🔍 АНАЛИЗ: MEMEUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:28:32 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:28:32 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:28:32 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:28:32 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:28:32 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:28:32 EEST | DEBUG    |     ❌ Объем низкий: 0.11x < 0.72x (адаптивный)
2025-10-15 08:28:32 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:28:32 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (12.3 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (12.2 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (12.1 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (11.4 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (11.1 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (11.7 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (12.3 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (12.6 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (12.8 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (11.9 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (12.2 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (12.4 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (11.7 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (11.1 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (10.7 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (10.5 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (10.2 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (9.7 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (9.3 < 20)
2025-10-15 08:28:32 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:28:32 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:28:32 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:28:32 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:28:32 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:28:32 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:28:37 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:28:37 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:28:37 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:28:37 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:28:37 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:28:37 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:28:42 EEST | DEBUG    |     ❌ Объем низкий: 0.99x < 1.5x
2025-10-15 08:28:42 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:28:42 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:28:42 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:28:42 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:28:42 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:28:42 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:28:42 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:28:42 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:28:42 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:28:42 EEST | INFO     | 
================================================================================
2025-10-15 08:28:42 EEST | INFO     | 🔍 АНАЛИЗ: TWTUSDT | Режим: SQUEEZE | Bias: neutral
2025-10-15 08:28:43 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:28:43 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:28:43 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:28:43 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:28:43 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:28:43 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-15 08:28:43 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:28:43 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:28:43 EEST | DEBUG    |     ✅ Пробой LONG найден на баре -9: ADX=42.4, volume 1.7x
2025-10-15 08:28:43 EEST | DEBUG    |     📊 Пробой LONG с ADX=42.4, уровень 1.4291
2025-10-15 08:28:43 EEST | DEBUG    |     📊 Пробой найден: LONG на уровне 1.4291, ATR=0.0091
2025-10-15 08:28:43 EEST | DEBUG    |     📊 Зона ретеста: [1.4264, 1.4318], текущая цена: 1.4053
2025-10-15 08:28:43 EEST | DEBUG    |     ❌ Цена НЕ касалась зоны ретеста [1.4264, 1.4318] за последние 5 баров
2025-10-15 08:28:43 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:28:43 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:28:43 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:28:43 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:28:43 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:28:48 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:28:48 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:28:48 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:28:48 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:28:48 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:28:48 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:28:52 EEST | DEBUG    |     ❌ Объем низкий: 0.83x < 1.5x
2025-10-15 08:28:52 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:28:52 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:28:52 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:28:52 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:28:52 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:28:52 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:28:52 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:28:52 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:28:52 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
